"","Bivalvia","Biv_P50","For_Miniacina_sp_red","Calcareous_worm_tubes","Other_foraminifera","Cni_Plumulariidae","MSP10_SPON","MSP11_SPON","MSP12_SPON","MSP14_SPON","MSP15_SPON","MSP16_SPON","MSP18_SPON","MSP19_SPON","MSP1_HYD","MSP1_SPON","MSP20_SPON","MSP21_SPON","MSP22_SPON","MSP23_SPON","MSP24_SPON","MSP25_SPON","MSP26_SPON","MSP27_SPON","MSP28_SPON","MSP29_SPON","MSP2_SPON","MSP30_SPON","MSP31_SPON","MSP33_SPON","MSP34_SPON","MSP35_SPON","MSP36_SPON","MSP37_SPON","MSP38_SPON","MSP39_SPON2","MSP3_SPON","MSP41_SPON","MSP42_SPON","MSP43_SPON","MSP44_SPON","MSP45_SPON","MSP46_SPON","MSP47_SPON","MSP48_SPON","MSP49_SPON","MSP4_SPON","MSP50_SPON","MSP51_SPON","MSP52_SPON","MSP53_SPON","MSP54_SPON","MSP55_SPON","MSP56_SPON","MSP57_SPON","MSP58_SPON","MSP59_SPON","MSP5_SPON","MSP60_SPON","MSP7_SPON","MSP8_SPON","MSP9_SPON","Pina","Cirripedia","Soft_worm_tubes","X_SPON","For_Miniacina_sp_adu","Bry_Parasmittina_margaritata","MSP12_BRYO","MSP13_BRYO","MSP14_BRYO","Bry_Schizomavella_sp","Bry_Smittoidea_cautela","MSP19_BRY2","MSP20_BRYO","MSP21_BRYO","MSP22_BRYO","MSP23_BRYO","MSP24_BRYO","MSP25_BRYO","MSP26_BRY","MSP27_BRY","MSP28_BRY","MSP29_BRY","Bry_Watersipora_subtorquata","Bry_Smittipora_harmeriana","Bry_Disporella_novaehollandiae","MSP5_BRYO","Bry_Crisia_elongata","Bry_Tubulipora_sp","Bry_Scrupocellaria_sp","For_Miniacina_sp_juv","BIOFR","BIOFV","CYANOB","Ascc_Lissoclinum_sp1","Ascc_Ascidia_archaia","Ascc_Didemnidae_sp1","Ascc_Lissoclinum_sp2","Ascc_Cystodystes_sp","MSP12_ASCS","MSP13_ASCC","Ascc_Polysyncraton_milleporae","Ascc_Botryllus_sp1","MSP14_ASCS","MSP15_ASCC","MSP15_ASCS","Ascc_Botryllus_gregalis","MSP16_ASCS","MSP17_ASCC","Ascc_Botryllus_sp2","Ascc_Aplidium_sp","Ascs_Polycarpa_sp","Ascc_Trididemnum_sp","Ascc_Botryllus_sp3","Ascc_Botryllus_tuberatus","Ascc_Botryllus_sp6","MSP26_ASCC","MSP27_ASCC","MSP28_ASCC","MSP29_ASCC","Ascc_Eusynstyela_hartmeyeri","MSP2_ASCS","MSP30_ASCC","MSP32_ASCC","MSP33_ASCC","MSP34_ASCC","MSP35_ASCC","MSP36_ASCC","Ascc_Polysyncraton_sp1","Ascc_Symplegma_sp1","Ascc_Polyclinum_sp1","Ascc_Botryllus_sp4","Ascc_Styela_canopus","Ascc_Botrylloides_sp1","MSP41_ASCC","Ascc_Didemnidae_sp4","MSP43_ASCC","Ascc_Symplegma_sp2","Ascc_Botryllus_sp7","Ascc_Didemnidae_sp2","Ascc_Ascidia_sydneiensis","Ascc_Botryllus_sp5","MSP5_ASCS","Ascc_Polysyncraton_rostrum","MSP6_ASCS","MSP7_ASCC","Ascc_Didemnidae_sp3","Ascc_Ascidia_fictile","MSP9_ASCC","MSP9_ASCS","No_Recruitment","Sediments","Encrusting_Phaeophyceae_algae","Erect_Phaeophyceae_algae","CCA","Encrusting_Chlorophyta_algae","Erect_Chlorophyta_algae","Erect_Rhodophyta_algae"
"RODARMS3_02U",0,0,0,19.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4285714285714,23.8095238095238,0,0,21.4285714285714,0,0,0
"RODARMS3_03D",0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2564102564103,0,0,0,0,5.12820512820513,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,38.4615384615385,0,0,0,30.7692307692308,0,0,0
"RODARMS3_03U",0,0,14.5833333333333,10.4166666666667,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5833333333333,12.5,0,0,20.8333333333333,0,0,0
"RODARMS3_04D",2.12765957446809,0,8.51063829787234,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38297872340426,12.7659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7872340425532,0,0,0,23.4042553191489,0,0,0
"RODARMS3_04U",0,0,0,36.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,16.6666666666667,0,0,22.2222222222222,0,0,0
"RODARMS3_05D",0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,2.77777777777778,5.55555555555556,0,0,0,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,38.8888888888889,0,0,0,22.2222222222222,0,0,0
"RODARMS3_05U",0,0,4,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,38,0,0,0
"RODARMS3_06D",0,0,4.44444444444444,8.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44444444444444,0,0,0,0,2.22222222222222,8.88888888888889,4.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8888888888889,0,0,0,33.3333333333333,0,0,0
"RODARMS3_06U",0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,19.047619047619,9.52380952380952,0,0,33.3333333333333,0,0,0
"RODARMS3_07D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,42.5,0,0,0,27.5,0,0,0
"RODARMS3_07U",0,0,12.7659574468085,2.12765957446809,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,12.7659574468085,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,6.38297872340426,4.25531914893617,0,0,0,0,6.38297872340426,0,0,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,6.38297872340426,0,0,31.9148936170213,0,0,0
"RODARMS3_08D",0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,2.04081632653061,0,0,0,14.2857142857143,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,40.8163265306122,0,0,0
"RODARMS3_08U",0,0,0,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52380952380952,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,28.5714285714286,0,0,28.5714285714286,0,0,0
"RODARMS3_09D",2.85714285714286,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,5.71428571428571,11.4285714285714,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,40,0,0,0,25.7142857142857,0,0,0
"RODARMS3_09U",0,0,24.4897959183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16326530612245,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12244897959184,14.2857142857143,0,0,34.6938775510204,0,0,0
"RODARMS3_10D",0,0,8.51063829787234,6.38297872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38297872340426,0,0,0,4.25531914893617,12.7659574468085,17.0212765957447,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6382978723404,0,0,0,17.0212765957447,0,0,0
"RODARMS4_02U",0,0,0,9.30232558139535,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,37.2093023255814,0,0,0,6.97674418604651,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,11.6279069767442,0,0,6.97674418604651,16.2790697674419,0,0,0
"RODARMS4_03D",5.40540540540541,0,0,2.7027027027027,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.945945945946,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10810810810811,0,0,0,0,0,0,0,0,0,0,8.10810810810811,0,0,5.40540540540541,10.8108108108108,0,0,0
"RODARMS4_03U",0,0,4.16666666666667,4.16666666666667,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4166666666667,0,0,0,20.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,4.16666666666667,4.16666666666667,0,6.25,10.4166666666667,0,0,0
"RODARMS4_04D",6.25,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5833333333333,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,6.25,0,0,2.08333333333333,8.33333333333333,0,0,0
"RODARMS4_04U",0,0,4.76190476190476,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52380952380952,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,4.76190476190476,11.9047619047619,0,0,30.952380952381,0,0,0
"RODARMS4_05D",5.55555555555556,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,19.4444444444444,0,0,0,0,5.55555555555556,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,25,0,0,0
"RODARMS4_05U",0,0,8,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,28,0,0,0
"RODARMS4_06D",4,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0
"RODARMS4_06U",0,0,0,16.2162162162162,0,0,0,0,0,0,0,0,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40540540540541,0,0,5.40540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10810810810811,0,0,0,2.7027027027027,0,0,5.40540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8108108108108,8.10810810810811,0,0,35.1351351351351,0,0,0
"RODARMS4_07D",12.1951219512195,0,0,7.31707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,7.31707317073171,0,2.4390243902439,0,0,0,7.31707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31707317073171,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31707317073171,0,0,0,29.2682926829268,0,0,4.8780487804878
"RODARMS4_07U",2.17391304347826,0,6.52173913043478,6.52173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69565217391304,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2173913043478,0,0,0,17.3913043478261,0,4.34782608695652,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,13.0434782608696,0,0,0,15.2173913043478,0,0,2.17391304347826
"RODARMS4_08D",4.08163265306122,0,4.08163265306122,0,0,2.04081632653061,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6530612244898,0,0,0,10.2040816326531,2.04081632653061,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,6.12244897959184,2.04081632653061,0,0,16.3265306122449,0,0,0
"RODARMS4_08U",0,0,2.63157894736842,10.5263157894737,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,26.3157894736842,0,0,28.9473684210526,0,0,0
"RODARMS4_09D",6.45161290322581,0,0,3.2258064516129,0,0,0,9.67741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0322580645161,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1290322580645,0,0,0,19.3548387096774,0,0,0
"RODARMS4_09U",4.25531914893617,0,0,0,0,0,0,0,6.38297872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,2.12765957446809,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38297872340426,0,0,0,17.0212765957447,0,2.12765957446809,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0212765957447,0,0,0,0,0,0,0,0,0,0,2.12765957446809,2.12765957446809,0,2.12765957446809,31.9148936170213,0,0,0
